id,prefecture,city,title,category,amount,condition,desc,period,contact,applicationUrl,verified,lastChecked
2307,広島県,広島市,出産・子育て応援給付金,子育て,妊娠時5万円・出産時5万円,hasChildren,妊娠届出・出産時に面談を経て給付金を支給。子育て世帯の経済的支援と相談体制の充実が目的。,通年（申請時期あり）,こども・家庭支援課,https://www.city.hiroshima.lg.jp/living/kosodate/1021253/hiromaru/1032109/1032106/ninshin_shussan/1025856/1008263.html,TRUE,2026-05-11
2308,広島県,広島市,リフォーム・住宅補助制度（各種）,住まい,各制度による,ownsHome,耐震・バリアフリー・省エネ改修等の住宅リフォームに関する各種補助制度を一覧で案内。,通年（制度により異なる）,住宅政策課,https://www.city.hiroshima.lg.jp/living/sumai/1021346/index.html,TRUE,2026-05-11
2309,広島県,呉市,移住希望者住宅取得支援事業,住まい,基本50万円（上限100万円）・子育て世帯加算30万円,hasChildren,呉市外から移住して中古一戸建てを購入する方を対象に取得費用の一部を補助。子育て世帯は加算あり。,2025-04-01〜2026-03-31,移住定住推進課,https://www.city.kure.lg.jp/soshiki/46/zyuutakusyutokusien.html,TRUE,2026-05-11
2310,広島県,呉市,新婚・子育て世帯まちなか定住促進事業,子育て,家賃補助等（詳細は要確認）,hasChildren,新婚世帯または子育て世帯が市内住宅誘導ゾーンの便利なエリアに定住する際の費用を支援。,令和5年度〜（継続中）,移住定住推進課,https://www.city.kure.lg.jp/soshiki/46/matinakateizyusokusin.html,TRUE,2026-05-11
2311,広島県,呉市,脱炭素化設備等導入補助金（中小企業向け）,エコ,費用の2/3,all,市内中小企業・小規模事業者が脱炭素経営に資する設備を導入する費用の2/3を補助。,通年（要件確認）,産業部 商工課,https://www.city.kure.lg.jp/soshiki/40/cn-shien004.html,TRUE,2026-05-11
2312,広島県,呉市,省エネ家電買換促進補助金,エコ,補助額は対象家電・台数により異なる,all,物価高騰による家計負担軽減と脱炭素社会実現のため、高省エネのエアコン・冷蔵庫への買換費用の一部を補助。,通年（予算なくなり次第終了）,環境課,https://www.city.kure.lg.jp/soshiki/18/shouenekadenhojo.html,TRUE,2026-05-11
2313,広島県,呉市,省エネ・再エネ補助事業（住宅向け各種）,エコ,補助額は設備・工事内容による,ownsHome,太陽光・蓄電池・断熱窓等の省エネ・再生可能エネルギー設備の導入費用の一部を補助。,通年（制度により異なる）,環境課,https://www.city.kure.lg.jp/soshiki/18/shouene-saiene-hojo.html,TRUE,2026-05-11
2314,広島県,呉市,子育てグリーン住宅支援事業（国制度窓口案内）,子育て,各事業による（国補助）,hasChildren,子育て世帯向けにZEH基準を大きく上回る省エネ住宅の導入や省エネ改修等を支援する国制度を案内。,令和7年度,住宅政策課,https://www.city.kure.lg.jp/soshiki/46/green.html,TRUE,2026-05-11
2315,広島県,福山市,事業者向け創エネ・蓄エネ・省エネ設備導入等補助金（令和8年度）,エコ,補助率・上限額は要綱による,all,事業者が創エネ・蓄エネ・省エネ設備を導入する際の費用の一部を補助。令和8年度事業。,令和8年度（詳細は公式確認）,環境局 環境政策課,https://www.city.fukuyama.hiroshima.jp/site/kankyo/394078.html,TRUE,2026-05-11
2316,広島県,福山市,生殖補助医療費助成事業（令和8年度）,子育て,治療内容・回数による,all,体外受精・顕微授精等の生殖補助医療を受ける夫婦に対し、医療費の一部を助成。令和8年度実施。,令和8年度,子育て支援課,https://www.city.fukuyama.hiroshima.jp/site/kosodate/262986.html,TRUE,2026-05-11
2317,広島県,福山市,地域活動助成・支援制度一覧（令和7年度）,生活支援,各制度による,all,福山市内の各種地域活動・市民活動等を対象とした助成・支援制度の概要一覧。複数制度を収録。,2025年度,各担当課,https://www.city.fukuyama.hiroshima.jp/uploaded/life/370119_2237563_misc.pdf,TRUE,2026-05-11
2318,広島県,福山市,家庭向け創エネ・蓄エネ設備導入補助金（令和7年度・受付終了）,エコ,補助額は設備・容量による,ownsHome,住宅に太陽光発電・蓄電池等の創エネ・蓄エネ設備を導入した際の費用の一部を補助。令和7年度分受付終了。,令和7年度（受付終了）,環境政策課,https://www.city.fukuyama.hiroshima.jp/site/kankyo/360836.html,TRUE,2026-05-11
2319,広島県,福山市,省エネ家電買替支援補助金（受付終了）,エコ,補助額は家電・台数による,all,省エネ性能の高い家電への買替費用の一部を補助し、物価高騰対応と脱炭素社会実現を支援。令和6年度分受付終了。,令和6年度（受付終了）,環境政策課,https://www.city.fukuyama.hiroshima.jp/site/kankyo/290330.html,TRUE,2026-05-11
2320,広島県,福山市,補助金・樹木配布（公園緑化支援）,エコ,配布本数・補助額は要綱による,all,市内居住者・事業者等を対象に公園・緑化推進のための樹木配布および補助金を交付。,通年（期間あり）,公園緑地課,https://www.city.fukuyama.hiroshima.jp/soshiki/koen/2056.html,TRUE,2026-05-11
2321,山口県,山口市,安心快適住まいる助成事業（令和7年度）,住まい,工事費の10%・上限5万円（紙商品券）または10万円（電子商品券）,ownsHome,市内建設業者を使って住宅リフォームを行った際に、市内で使える商品券を助成。経済活性化が目的。,令和7年度,建設部 建築住宅課,https://www.city.yamaguchi.lg.jp/soshiki/63/171761.html,TRUE,2026-05-11
2322,山口県,山口市,住宅のリフォームに関する補助制度（各種）,住まい,各制度による,ownsHome,耐震・省エネ・バリアフリー等の住宅リフォームに関する複数の補助制度を案内。,通年（制度により異なる）,建設部 建築住宅課,https://www.city.yamaguchi.lg.jp/soshiki/63/179156.html,TRUE,2026-05-11
2323,山口県,山口市,子育て支援 各種助成（子育て応援サイト）,子育て,各制度による,hasChildren,妊娠・出産・子育てに関する各種手当・助成制度を子育て応援サイトにて一覧案内。,通年,子育て支援課,https://www.city.yamaguchi.lg.jp/site/kodomo/list97-292.html,TRUE,2026-05-11
2324,山口県,山口市,自治会活動に係る各種補助制度,生活支援,各制度による,all,集会所の建設・修繕・購入等の自治会活動に対し費用の一部を補助。地域コミュニティの維持が目的。,通年,市民協働・男女共同参画課,https://www.city.yamaguchi.lg.jp/soshiki/25/97682.html,TRUE,2026-05-11
2325,山口県,山口市,中小企業等採用活動支援補助金,生活支援,補助率・上限額は要綱による,all,市内中小企業が採用活動を強化するための費用の一部を補助。地元雇用の創出・維持が目的。,通年（申請期間あり）,産業観光部 産業振興課,https://www.city.yamaguchi.lg.jp/soshiki/63/146844.html,TRUE,2026-05-11
2326,山口県,山口市,認定農業者向け農業機械等導入助成,生活支援,助成率・上限額は要綱による,all,市内の認定農業者等が農業機械・設備を導入するコスト低減のための費用の一部を助成。,通年（申請期間あり）,農林水産部 農林課,https://www.city.yamaguchi.lg.jp/soshiki/64/118223.html,TRUE,2026-05-11
2327,山口県,下関市,脱炭素先行モデル地区設備導入支援補助金（住宅対象）,エコ,補助率2/3,ownsHome,あるかぽーと・唐戸エリアの住宅を対象に太陽光発電設備・蓄電池導入費用の2/3を補助。,2025-08-20〜2025-12-26,環境政策課,https://www.city.shimonoseki.lg.jp/soshiki/53/136323.html,TRUE,2026-05-11
2328,山口県,下関市,スマートハウス普及促進補助金（令和8年度前期）,エコ,補助率・上限額は要綱による,ownsHome,住宅への定置用リチウムイオン蓄電システム設置費用の一部を補助。令和8年度前期申請受付。,令和8年度前期,環境政策課,https://www.city.shimonoseki.lg.jp/soshiki/53/87039.html,TRUE,2026-05-11
2329,山口県,下関市,移住者住宅購入費補助,住まい,補助額は要件による,all,本市への移住者が住宅を購入する際の費用の一部を補助。定住促進・人口増加が目的。,通年（要件確認）,住宅政策課,https://www.city.shimonoseki.lg.jp/soshiki/70/2598.html,TRUE,2026-05-11
2330,山口県,下関市,暮らしサポート補助金（令和7年度）,住まい,家賃の一部（最長2年間）,hasChildren,UIJターン世帯主39歳以下または中学生以下の子がいる世帯に最長2年間の家賃の一部を助成。,令和7年度,住宅政策課,https://www.shimonosekicitypromotion.jp/123148.html,TRUE,2026-05-11
2331,山口県,下関市,危険空き家解体費用補助（令和7年度・募集終了）,住まい,補助率・上限額は要綱による,ownsHome,危険な状態の空き家解体費用の一部を補助し、安全な住環境整備と景観改善を支援。令和7年度分は募集終了。,令和7年度（募集終了）,住宅政策課,https://www.city.shimonoseki.lg.jp/soshiki/70/2600.html,TRUE,2026-05-11
2332,山口県,下関市,住宅省エネキャンペーン（国制度・市公式案内）,エコ,各事業による（国補助）,all,先進的窓リノベ・給湯省エネ・子育てグリーン住宅等、国3省連携の住宅省エネ補助制度を市公式サイトで案内。,令和7年度（国制度）,住宅政策課,https://www.city.shimonoseki.lg.jp/soshiki/70/73343.html,TRUE,2026-05-11
