id,prefecture,city,title,category,amount,condition,desc,period,contact,applicationUrl,verified,lastChecked
1807,兵庫県,姫路市,個人向け次世代自動車導入促進補助金（令和8年度）,エコ,EV：最大10万円 FCV：50万円 電気バイク：最大2万円,all,姫路市内居住者が電気自動車・燃料電池自動車・電気バイクを新規購入した場合に補助,2026-04-10〜2027-01-29,姫路市環境政策室 TEL:079-221-2468,https://www.city.himeji.lg.jp/kurashi/0000021695.html,TRUE,2026-05-11
1808,兵庫県,姫路市,家庭用蓄電システム導入促進補助金,エコ,市内業者契約で1kWh当たり2万円（上限10万円）,ownsHome,太陽光発電（10kW未満）と接続する蓄電システムの設置費用を補助。環境共創イニシアチブ登録製品が対象・先着順,2026-04-09〜2027-01-29,姫路市環境政策室 TEL:079-221-2462,https://www.city.himeji.lg.jp/kurashi/0000011573.html,TRUE,2026-05-11
1809,兵庫県,姫路市,結婚新生活支援補助金,子育て,最大60万円（29歳以下夫婦）・通常最大30万円,all,令和8年1月1日〜令和9年3月31日に婚姻した39歳以下夫婦に住居費・転居費を補助。夫婦合計所得500万円未満が条件,2026-06-01〜2027-03-31,姫路市こども総務課 TEL:079-221-1521,https://www.city.himeji.lg.jp/kurashi/0000016350.html,TRUE,2026-05-11
1810,兵庫県,姫路市,「おかえり姫路。」若者世帯郊外UJIターン補助金,住まい,移住支援金最大55万円＋子育て支援金1人最大150万円（上限500万円）,hasChildren,姫路市郊外部に移住する若者・子育て世帯への定住支援。空き家バンク登録物件購入で購入額の1/2（上限100万円）も加算,移住日から3〜12ヶ月以内に申請,姫路市政策局ひめじ創生戦略室 TEL:079-221-2833,https://www.city.himeji.lg.jp/shisei/0000024502.html,TRUE,2026-05-11
1811,兵庫県,尼崎市,子育て世帯等の新築・中古戸建住宅取得補助,住まい,新築200万円・中古60万円,hasChildren,若年夫婦世帯（夫婦合計年齢80歳未満）または子育て世帯（中学卒業まで）が子育て住宅促進区域内で戸建住宅を取得した場合に補助。,2026-04-01〜2026-12-28,尼崎市住宅政策課 TEL:06-6489-6608,https://www.city.amagasaki.hyogo.jp/kurashi/sumai/konyu/1038361.html,TRUE,2026-05-11
1812,兵庫県,尼崎市,子育てファミリー・新婚世帯向け空家改修費補助,子育て,最大50万円（条件加算で最大85万円）,hasChildren,18歳未満の子または妊婦がいる子育て世帯・新婚5年以内の世帯が空家を購入・改修する場合に改修費の1/2（上限50万円）を補助,2026-04-01〜2026-12-28（工事完了報告2027-01-29まで）,住まいと空き家の相談窓口 TEL:06-6489-6511,https://www.city.amagasaki.hyogo.jp/kurashi/sumai/konyu/1011582/1011583.html,TRUE,2026-05-11
1813,兵庫県,尼崎市,民間賃貸住宅住替え補助,住まい,25万円,hasChildren,兵庫県外から転入する若年夫婦世帯（合計年齢70歳未満）または子育て世帯が55㎡以上の民間賃貸住宅に住み替える場合に補助。先着240世帯,2026-04-01〜2026-12-28,尼崎市住宅政策課 TEL:06-6489-6608,https://www.city.amagasaki.hyogo.jp/kurashi/sumai/konyu/1037151.html,TRUE,2026-05-11
1814,兵庫県,尼崎市,省力化・生産性向上設備導入支援補助金2026,生活支援,製造業最大200万円・その他最大100万円（補助率2/3）,all,市内中小企業者が生産性向上設備を導入する場合に補助。通常枠は第2回（6〜8月）受付中,第1回2026-02-02〜04-30 第2回2026-06-01〜08-31,尼崎市イノベーション推進担当 TEL:06-6489-6675,https://www.city.amagasaki.hyogo.jp/sangyo/yusi_josei/1011977/1042556.html,TRUE,2026-05-11
1815,兵庫県,尼崎市,住居確保給付金（家賃補助）,生活支援,家賃相当額（最大9ヶ月）,all,離職・廃業等で経済的に困窮し住居を喪失またはその恐れがある方に家賃相当額を最大3〜9ヶ月支給,通年（随時受付）,尼崎市生活支援担当,https://www.city.amagasaki.hyogo.jp/kurashi/seikatusien/1001977/132juutakushien.html,TRUE,2026-05-11
1816,兵庫県,伊丹市,保育料軽減補助金,子育て,月最大1万円（第2子以降1.5万円）,hasChildren,公私立保育所・認定こども園等を利用する0〜2歳児の保護者に保育料の一部を補助。市民税所得割額が一定以下が条件,令和8年1月30日（令和7年4月〜令和8年3月利用分）,伊丹市幼児教育課 TEL:072-784-8035,https://www.city.itami.lg.jp/SOSIKI/KODOMO/HOIKU/1448613749169.html,TRUE,2026-05-11
1817,兵庫県,伊丹市,創業支援補助金,生活支援,最大50万円（要件加算で最大60万円）,all,市の特定創業支援等事業を受講し証明書を取得した後に伊丹市内で創業（初回）する中小企業者に対象経費の1/2を補助,令和8年4月1日以降の創業者（申請時期は認定後に確認）,伊丹市商工労働課 TEL:072-784-8047,https://www.city.itami.lg.jp/SOSIKI/TOSHIKATSURYOKU/SYOKORODO/sougyoushien/hojokin.html,TRUE,2026-05-11
1818,兵庫県,伊丹市,太陽光発電・蓄電池共同購入支援事業,エコ,市と協定した業者による集団購入割引,ownsHome,市と協定締結した支援事業者が市民から購入希望者を募り太陽光パネル・蓄電池の設置をサポート。集団交渉による割引が受けられる（補助金方式ではなく共同購入割引型）,次年度仮登録受付中（詳細は担当課へ）,伊丹市グリーン戦略室 TEL:072-784-8054,https://www.city.itami.lg.jp/SOSIKI/SOGOSEISAKU/GREEN/decarbonization/index.html,TRUE,2026-05-11
1819,兵庫県,伊丹市,分譲共同住宅共用部分バリアフリー化助成事業,福祉,要確認,hasElderly,分譲マンションの共用部分のバリアフリー化工事（手すり設置・スロープ設置・ノンスリップ化等）に対する助成,通年（要確認）,伊丹市住宅政策課 TEL:072-784-8069,https://www.city.itami.lg.jp/SOSIKI/TOSHIKATSURYOKU/JYUTAKU/josei/index.html,TRUE,2026-05-11
1820,兵庫県,伊丹市,空き家活用支援事業,住まい,一戸建て上限150万円（対象費用の1/2）,ownsHome,市内の空き家を購入して自己居住用に活用する世帯にリフォーム費用の1/2（一戸建て上限150万円・共同住宅上限100万円）を補助。市外からの親元近居転入で20万円加算,通年（年度末締切あり）,伊丹市住宅政策課 TEL:072-784-8069,https://www.city.itami.lg.jp/SOSIKI/TOSHIKATSURYOKU/JYUTAKU/josei/32666.html,TRUE,2026-05-11
