id,prefecture,city,title,category,amount,condition,desc,period,contact,applicationUrl,verified,lastChecked
2351,香川県,高松市,スマートハウス等普及促進補助事業,エコ,補助対象経費から国補助額を差し引いた額の1/2（上限あり）,ownsHome,蓄電池と住宅用太陽光発電システムの両方を設置する場合に補助。ZEH化や居住誘導区域内への移転で加算あり。,2026年度通年（予算終了次第終了）,ゼロカーボンシティ推進課（087-839-2393）,https://www.city.takamatsu.kagawa.jp/kurashi/kurashi/kankyo/ondanka/smarthousehojokin.html,TRUE,2026-05-11
2352,香川県,高松市,住宅取得支援事業補助金,住まい,新築20万円（居住誘導区域内）,ownsHome,高松市立地適正化計画に定める居住誘導区域内に自ら居住する住宅を新築または購入した世帯に補助金を交付。,2026年度通年,都市計画課（087-839-2468）,https://www.city.takamatsu.kagawa.jp/smph/kurashi/shinotorikumi/machidukuri/toshi/compact/yutakana/flat35.html,TRUE,2026-05-11
2353,香川県,高松市,自家消費型家庭用太陽光発電設備等設置費補助,エコ,太陽光8万円/kW（上限45万円）・蓄電池は補助対象経費の1/3（上限20万円）,ownsHome,自家消費を主目的とする家庭用太陽光発電設備と蓄電池の設置費用の一部を補助。令和7年度実績あり・令和8年度も継続予定。,2026年度（詳細は窓口確認）,ゼロカーボンシティ推進課（087-839-2393）,https://www.city.takamatsu.kagawa.jp/kurashi/kurashi/kankyo/ondanka/taiyouko_hojo.html,TRUE,2026-05-11
2354,香川県,高松市,ひとり親家庭等医療費助成,子育て,自己負担分を助成（所得制限あり）,hasChildren,ひとり親家庭の親と子ども（18歳年度末まで）の医療費を助成。通院・入院ともに対象。低所得世帯の生活を支援。,2026年度通年,子育て支援課（087-839-2334）,https://www.city.takamatsu.kagawa.jp/smph/kurashi/kosodate/hitorioya/index.html,TRUE,2026-05-11
2355,香川県,高松市,高松市生活応援給付金（物価高対策）,生活支援,世帯ごとに設定（詳細は市発表）,all,食料品等の物価高騰による市民の負担軽減を目的に、国の交付金を活用して実施する臨時給付措置。住民税非課税世帯等が対象。,2026年度（補正対応）,生活福祉課（087-839-2312）,https://www.city.takamatsu.kagawa.jp/smph/kurashi/kurashi/josei/sonota/ouennkyuuhu.html,TRUE,2026-05-11
2356,香川県,丸亀市,スマートハウス導入促進事業補助（蓄電池・V2H・太陽熱）,エコ,太陽電池1kWあたり2万円（新築上限8万・既築上限10万）等,ownsHome,住宅への蓄電池・V2H・太陽熱利用設備の設置に補助。太陽光+蓄電池セットも対象（令和8年度受付予定）。,2026年度（予算の範囲内）,生活環境課ゼロカーボン推進室（0877-24-8809）,https://www.city.marugame.lg.jp/page/33371.html,TRUE,2026-05-11
2357,香川県,丸亀市,東京圏移住支援事業補助金,生活支援,2人以上世帯90万円・単身50万円（18歳未満1人につき30万円加算）,all,東京圏（23区・通勤者含む）から丸亀市に移住し就業等の要件を満たす方に支援金を支給。子育て世帯への加算制度あり。,2026年度通年（予算の範囲内）,政策課（0877-24-8839）,https://www.city.marugame.lg.jp/site/iju/2783.html,TRUE,2026-05-11
2358,香川県,丸亀市,結婚新生活支援事業補助金,子育て,29歳以下世帯上限60万円・30〜39歳世帯上限30万円,all,婚姻に伴う住居費・引越費用を補助。新婚世帯の新生活スタートを経済的に支援する。夫婦ともに所得要件あり。,2026年度通年（令和8年4月〜）,子育て支援課（0877-24-8822）,https://www.city.marugame.lg.jp/site/iju/1619.html,TRUE,2026-05-11
2359,香川県,丸亀市,定住促進民間賃貸住宅家賃等補助金,住まい,家賃等の一部を補助（詳細は窓口確認）,all,香川県外から丸亀市に移住する方が民間賃貸住宅に入居する際の家賃等の一部を補助。定住促進が目的。,2026年度通年,政策課（0877-24-8839）,https://www.city.marugame.lg.jp/site/iju/2782.html,TRUE,2026-05-11
2360,香川県,丸亀市,離島空き家リフォーム補助金,住まい,補助対象経費の一部（詳細は窓口確認）,ownsHome,丸亀市本島・広島等の離島にある空き家をリフォームして居住または活用する方に対して費用の一部を補助。,2026年度通年,政策課（0877-24-8839）,https://www.city.marugame.lg.jp/page/1668.html,TRUE,2026-05-11
2361,愛媛県,松山市,わが家のリフォーム応援事業（令和8年度）,住まい,対象工事費の10%（上限20万円）＋加算額あり,ownsHome,市内施工業者によるリフォームに費用の一部を補助（対象工事費の10%＋該当時の加算額）。第1期事前申請は2026年5月7日〜25日受付。オンライン申請可能。,2026-05-07〜（予算終了次第終了）,建築都市整備局住宅課（089-948-6460）,https://www.city.matsuyama.ehime.jp/bosyu/wagaya.html,TRUE,2026-06-10
2362,愛媛県,松山市,ゼロカーボンシティ推進補助金（令和8年度）,エコ,蓄電池・EV充電設備等の設置費用の一部,ownsHome,脱炭素社会実現に向け、家庭用蓄電池・EV充電設備・太陽熱利用設備などの導入費用の一部を補助する。,2026年度（申請受付は準備次第開始）,環境・ゼロカーボンシティ推進課（089-948-6466）,https://www.city.matsuyama.ehime.jp/kurashi/kurashi/hojokin/zero-carbon.html,TRUE,2026-05-11
2363,愛媛県,松山市,脱炭素加速化補助金（太陽光+蓄電池同時設置）,エコ,国補助との併用で設置費用の一部,ownsHome,太陽光発電システムと蓄電池を同時設置する場合に補助。国交付決定後に受付開始予定。ZEH補助も含む新制度。,2026年度（国交付決定後受付開始）,環境・ゼロカーボンシティ推進課（089-948-6466）,https://www.city.matsuyama.ehime.jp/kurashi/kurashi/hojokin/jutentaisaku.html,TRUE,2026-05-11
2364,愛媛県,松山市,出産世帯応援事業（育児用品・家電購入費補助）,子育て,育児用品・省エネ家電の購入費の一部（上限あり）,hasChildren,令和5年4月1日以降に出産した世帯に育児用品や時短・省エネ家電の購入費用の一部を助成。県・市連携事業。令和8年度は4月中旬から受付開始。,2026年度（令和8年度4月中旬〜）,子育て支援課（089-948-6359）,https://www.city.matsuyama.ehime.jp/kurashi/fukushi/jido/syussannouen.html,TRUE,2026-05-11
2365,愛媛県,松山市,木造住宅耐震改修等補助事業,安全,診断無料・改修設計上限20万円・改修工事最大100万円,ownsHome,昭和56年5月以前に建築された木造住宅の耐震診断・改修設計・改修工事の費用を補助。除却補助も対象。,2026年度通年,建築指導課（089-948-6473）,https://www.city.matsuyama.ehime.jp/kurashi/kurashi/hojokin/taishin_kaisyu2.html,TRUE,2026-05-11
2366,愛媛県,今治市,ゼロカーボンシティ推進事業（家庭用太陽光発電設備）補助金,エコ,補助率1/2以内（上限50万円）,ownsHome,今治市が目指すゼロカーボンシティ実現のため、家庭用太陽光発電設備の導入費用の半額（上限50万円）を補助する。,2026年度通年,環境政策課（0898-36-1547）,https://www.city.imabari.ehime.jp/kankyou/zerocarbon/hojo/,TRUE,2026-05-11
2367,愛媛県,今治市,燃料電池・蓄電池・ZEH・HEMS導入応援補助金,エコ,設備ごとに補助額設定（詳細は窓口確認）,ownsHome,地球にやさしい家庭用燃料電池・家庭用蓄電池・ZEH住宅・HEMSの導入費用の一部を補助。脱炭素生活推進。,2026年度通年,環境政策課（0898-36-1547）,https://www.city.imabari.ehime.jp/kankyou/denchi/,TRUE,2026-05-11
2368,愛媛県,今治市,耐震改修費補助（住宅）,安全,補助対象経費の4/5以内（上限115万円）+ 加算上限35万円,ownsHome,昭和56年5月以前の旧耐震基準による住宅を対象に耐震改修工事費を補助。令和8年4月〜令和9年1月まで受付。,2026-04-01〜2027-01-29,建築課（0898-36-1580）,https://www.city.imabari.ehime.jp/kenchiku/taishinhojo_josei/,TRUE,2026-05-11
2369,愛媛県,今治市,多子世帯リフォーム等支援事業,子育て,第2子20万円・第3子以降30万円,hasChildren,子どもが2人以上いる世帯が住宅リフォームを行う際に費用の一部を補助。多子世帯の住環境改善と子育て支援が目的。,2026年度通年,こども未来課（0898-36-1534）,https://www.city.imabari.ehime.jp/kodomo/sien/002/,TRUE,2026-05-11
2370,愛媛県,今治市,移住者住宅取得事業費補助金（住もういまばり！）,住まい,住宅取得費用の一部（詳細は窓口確認）,all,市外から今治市に移住し住宅の新築または購入を行う方に対して費用の一部を補助。認定申請は取得前に必要。,2026年度通年,地域振興課（0898-36-1534）,https://www.city.imabari.ehime.jp/chiiki/ijyu/hojokin_jutaku/,TRUE,2026-05-11
2371,愛媛県,今治市,結婚新生活支援事業（住宅費・引越費用補助）,子育て,上限60万円（年齢・所得要件あり）,all,市内在住の個人事業者等に依頼した住宅リフォームや引越費用を補助。婚姻世帯の新生活スタートを支援。,2026年度通年,こども未来課（0898-36-1534）,https://www.city.imabari.ehime.jp/kodomo/kekkonsien/,TRUE,2026-05-11
2372,愛媛県,新居浜市,移住者住宅改修支援事業補助金,住まい,補助上限200万円（補助対象経費の1/10）,all,県外から新居浜市に移住し住宅の取得または改修をする方に費用の一部を補助。子育て・働き手世帯が対象。,2026年度通年,シティプロモーション推進課（0897-65-1251）,https://www.city.niihama.lg.jp/soshiki/promo/ijuushajuutakukaishuu2020.html,TRUE,2026-05-11
2373,愛媛県,新居浜市,首都圏移住支援金（東京23区移住者向け）,生活支援,単身60万円・2人以上世帯100万円（18歳未満1人100万円加算）,all,東京23区在住または通勤者が新居浜市に移住し就業要件を満たす場合に支援金を支給。子育て世帯への加算制度あり。,2026年度通年,シティプロモーション推進課（0897-65-1251）,https://www.city.niihama.lg.jp/soshiki/promo/izyuusiennkin.html,TRUE,2026-05-11
2374,愛媛県,新居浜市,移住定住応援事業補助金（県外移住全般）,住まい,補助対象経費の一部（詳細は窓口確認）,all,愛媛県外から新居浜市に移住する方の定住促進を目的に、空き家バンク活用時の住宅改修費等を補助する。,2026年度通年,シティプロモーション推進課（0897-65-1251）,https://www.city.niihama.lg.jp/soshiki/sousei/ijyuuteiju2020.html,TRUE,2026-05-11
2375,愛媛県,新居浜市,耐震シェルター整備費補助事業,安全,上限40万円（2件程度）,ownsHome,昭和56年5月以前建築の木造住宅に耐震シェルター（金属製ユニット型）を設置する場合の費用を補助。地震被害軽減が目的。,2026年度通年,建設部建築住宅課（0897-65-1252）,https://www.smart-hojokin.jp/subsidies/23047,TRUE,2026-05-11
2376,愛媛県,新居浜市,子育て世帯医療費助成（0〜18歳年度末）,子育て,外来・入院の自己負担分を助成（所得制限なし）,hasChildren,0歳から18歳年度末まで外来・入院に係る医療費を助成。子育て世帯の経済的負担を軽減する新居浜市独自制度。,2026年度通年,子育て支援課（0897-65-1260）,https://www.city.niihama.lg.jp/life/sub/4/,TRUE,2026-05-11
2377,高知県,高知市,住宅用自家消費型太陽光発電設備導入促進事業費補助金（令和8年度）,エコ,設置費用の一部（詳細は窓口確認）,ownsHome,環境省交付金を活用し自家消費を主目的とする住宅用太陽光発電設備の導入費用を補助。令和8年度分受付開始。,2026年度（受付詳細は窓口確認）,新エネルギー・環境政策課（088-823-9209）,https://www.city.kochi.kochi.jp/soshiki/186/r8taiyoukouhojyo.html,TRUE,2026-05-11
2378,高知県,高知市,地方創生移住支援金（東京圏からの移住者向け）,生活支援,単身60万円・2人以上世帯100万円（18歳未満1人100万円加算）,all,東京圏から高知市に移住して就業・テレワーク・起業をする方に支援金を支給。令和8年度申請は2027年1月29日まで。,2026-04-01〜2027-01-29,移住・定住促進課（088-823-9456）,https://www.city.kochi.kochi.jp/soshiki/117/ijusienkin.html,TRUE,2026-05-11
2379,高知県,高知市,重度身体障害者住宅改造助成事業,福祉,改造費用の一部（所得に応じた自己負担あり）,all,重度身体障害者（児）が住み慣れた住宅で生活を続けられるよう、住宅改造費用の一部を助成する制度。,2026年度通年,障がい福祉課（088-823-9378）,https://www.city.kochi.kochi.jp/soshiki/29/juukaiuwanose.html,TRUE,2026-05-11
2380,高知県,高知市,高齢者向け住宅改造・バリアフリー改修支援,福祉,改修費用の一部（固定資産税1/3減額と組み合わせ可）,hasElderly,日常生活に介護を要する高齢者の居住住宅を改造する費用の一部を助成。手すり設置・浴室改良等が対象。,2026年度通年,高齢者支援課（088-823-9474）,https://www.city.kochi.kochi.jp/soshiki/60/kourei.html,TRUE,2026-05-11
2381,高知県,高知市,出産・子育て応援給付金,子育て,妊娠届出5万円・出生届出5万円（計10万円/人）,hasChildren,妊娠届出時と出生届出時に計10万円を支給する伴走型子育て支援。令和7年4月1日以降出生分は2027年3月31日まで申請可。,申請期限：2027-03-31,子育て給付課（088-823-9340）,https://www.city.kochi.kochi.jp/soshiki/33/,TRUE,2026-05-11
2382,高知県,高知市,省エネ改修住宅の固定資産税減額（バリアフリー・省エネ）,住まい,固定資産税を1/3減額（翌年度1年間）,ownsHome,省エネ改修工事またはバリアフリー改修工事（自己負担60万円超）を行った住宅の翌年度固定資産税を3分の1減額。,2026年度通年（工事完了翌年度申請）,資産税課（088-823-9426）,https://www.city.kochi.kochi.jp/soshiki/14/kktaisin.html,TRUE,2026-05-11
2383,高知県,南国市,住宅用太陽光発電システム設置費補助金,エコ,設置費用の一部（約50件程度・予算の範囲内）,ownsHome,地球温暖化防止対策の一環として一般住宅への太陽光発電システム設置を支援。平成21年度から実施の継続事業。,2026年度（令和8年度）4月〜受付開始,環境課（088-880-6556）,https://www.city.nankoku.lg.jp/download/?t=KHN&id=261&fid=89959,TRUE,2026-05-11
2384,高知県,南国市,住宅等耐震改修費補助金,安全,診断無料・改修工事上限165万円（市内業者施工の場合）,ownsHome,昭和56年5月以前の建築物を対象に耐震診断・改修設計・改修工事費の一部を補助。南国市内業者施工で上限額アップ。,2026年度通年,住宅課（088-880-6558）,https://www.city.nankoku.lg.jp/life/life_dtl.php?hdnKey=9275,TRUE,2026-05-11
2385,高知県,南国市,移住支援補助金（引越費用補助）,生活支援,単身3万円・2人以上世帯5万円,all,南国市へのUターン移住者・こうち二段階移住者を対象に引越費用の一部を補助。業者による荷物運搬経費が対象。,2026年度通年,企画課コミュニティ推進係（088-880-6553）,https://www.city.nankoku.lg.jp/life/life_dtl.php?hdnKey=7465,TRUE,2026-05-11
2386,高知県,南国市,地方創生移住支援金（東京圏移住者向け）,生活支援,単身60万円・2人以上世帯100万円（18歳未満1人100万円加算）,all,東京圏から南国市に移住し就業・テレワーク・起業する方に支援金を支給。子育て世帯への加算制度あり。,2026年度通年,企画課コミュニティ推進係（088-880-6553）,https://www.city.nankoku.lg.jp/life/life_dtl.php?hdnKey=8146,TRUE,2026-05-11
2387,高知県,南国市,住宅等改造支援事業（高齢者・障害者向け）,福祉,改造費用の一部（所得に応じて自己負担あり）,hasElderly,介護保険の判定を受けた方や65歳以上の高齢者・障害者世帯が居住住宅を改造する際の費用を補助する制度。,2026年度通年,介護保険課（088-880-6561）,https://www.city.nankoku.lg.jp/reiki/reiki_honbun/i900RG00000362.html,TRUE,2026-05-11
2388,高知県,南国市,結婚新生活支援事業補助金,子育て,上限30万円（年齢・所得要件あり）,all,令和7年1月〜令和8年3月31日に婚姻届を提出した新婚世帯に住居費・引越費用の一部を補助。新生活支援が目的。,令和8年3月31日婚姻分まで対象（申請期限は窓口確認）,子育て支援課（088-880-6562）,https://www.city.nankoku.lg.jp/life/life_search.php?hdnCat=8200,TRUE,2026-05-11
