id,prefecture,city,title,category,amount,condition,desc,period,contact,applicationUrl,verified,lastChecked
2154,岐阜県,高山市,子育て支援金,子育て,1子につき10万円（1回限り）,hasChildren,出生日から4か月以上高山市に住民登録があり引き続き居住予定の子どもを養育する保護者に1人あたり10万円を支給,生後4か月〜満1歳の誕生日前日まで,こども未来部こども政策課 TEL:0577-57-7001,https://www.city.takayama.lg.jp/kurashi/1000019/1000108/1000694.html,TRUE,2026-05-11
2155,岐阜県,高山市,奨学金返済支援事業補助金,生活支援,年間最大24万円（最大5年間・計120万円）,all,市内事業所に就職した35歳未満のU・I・Jターン就職者の奨学金返済を最大年24万円・5年間補助する人材定着支援策,申請期間は随時（市内事業所就職後に申請）,商工労働部雇用・産業創出課 TEL:0577-35-3182,https://www.city.takayama.lg.jp/shisei/1000067/1002790/1002803/1007260.html,TRUE,2026-05-11
2156,静岡県,静岡市,静岡市移住者住宅確保応援補助金,住まい,単身60〜100万円・2人以上100〜400万円（子加算あり）,all,県外から転入し就職・起業・テレワーク等に従事する40歳未満または子育て世帯に住宅確保費用（最大400万円）を補助,2025年2月3日〜2027年3月31日（転入日から1年半以内）,総合政策局総合政策課 TEL:054-221-1240,https://www.city.shizuoka.lg.jp/ijuteiju/s000081.html,TRUE,2026-05-11
2157,静岡県,静岡市,静岡市空き家改修事業補助金,住まい,上限100万円（移住・子育て・若年夫婦世帯は200万円）,ownsHome,静岡市空き家情報バンク登録物件を購入した方が改修工事を行う場合に費用の2/3（通常上限100万円・優遇200万円）を補助,4月下旬〜12月下旬（売買契約から1年以内）,都市局建築部住宅政策課 TEL:054-221-1590,https://www.city.shizuoka.lg.jp/s7345/s000894.html,TRUE,2026-05-11
2158,静岡県,静岡市,子育て世帯宅地提供事業,子育て,市有地を優遇価格で提供（詳細は個別相談）,hasChildren,静岡市が小学生以下の子どもを扶養する世帯を対象に市有地を優遇価格で提供。定住促進と子育て環境の充実を図る独自施策,令和8年度受付中（随時相談受付）,都市局建築部住宅政策課 TEL:054-221-1590,https://www.city.shizuoka.lg.jp/s7345/s000885.html,TRUE,2026-05-11
2159,静岡県,静岡市,結婚新生活支援補助金（静岡市）,住まい,詳細は窓口確認（住居費・引越費対象）,all,静岡市在住の新婚世帯を対象に新生活の住居費・引越費を補助する制度。所得要件・年齢要件あり,令和8年度受付中,こども若者応援課 TEL:054-221-1698,https://www.city.shizuoka.lg.jp/s7345/s000885.html,TRUE,2026-05-11
2160,静岡県,静岡市,中山間地域空き家活用補助金,住まい,片付け上限20万円・改修費別途,all,静岡市の中山間地域にある空き家の片付け費用・改修費用を補助し、地域の移住促進と空き家活用を推進する制度,令和8年度受付中,都市局建築部住宅政策課 TEL:054-221-1590,https://www.city.shizuoka.lg.jp/s7345/s000885.html,TRUE,2026-05-11
2161,静岡県,浜松市,浜松市スマートハウス・次世代自動車補助金（創エネ・省エネ・蓄エネ型）,エコ,蓄電池8万円・V2H8万円・燃料電池5万円・太陽光2万円・太陽熱2万円,ownsHome,市内戸建住宅に蓄電池・太陽光・V2H等を設置する市民に種別ごとに補助。市税完納が条件,2026年5月1日〜2027年3月15日,産業部カーボンニュートラル推進課 TEL:053-457-2503,https://www.city.hamamatsu.shizuoka.jp/shin-ene/smart_hojyo/hojokin.html,TRUE,2026-05-11
2162,静岡県,浜松市,浜松市ZEH導入支援事業補助金,エコ,上限20万円,ownsHome,断熱等性能等級6以上のZEH住宅を新築・購入し居住する浜松市民に最大20万円を補助。2026年5月1日より受付開始,2026年5月1日〜2027年3月15日,産業部カーボンニュートラル推進課 TEL:053-457-2503,https://www.city.hamamatsu.shizuoka.jp/shin-ene/smart_hojyo/hojokin.html,TRUE,2026-05-11
2163,静岡県,浜松市,浜松市ハマライフ住宅取得費等助成事業費補助金,住まい,上限100万円（補助対象経費の1/2）,all,市外から移住して50歳未満の世帯が市内で住宅を取得・賃借する場合に費用の1/2（最大100万円）を補助,令和9年2月26日まで（移住から2年以内）,市民協働・地域政策課（移住グループ） TEL:053-457-2243,https://www.city.hamamatsu.shizuoka.jp/hamalife/oshirase/hamalifejyutakusyutokuhitouhojyokin.html,TRUE,2026-05-11
2164,静岡県,浜松市,浜松市まちなか定住促進・子育て応援環境づくり補助金,子育て,基本額最大30万円・3世代同居加算最大50万円,hasChildren,ハマライフ住宅補助金または結婚新生活支援を活用する子育て世帯に最大30万円（3世代同居は最大50万円）を上乗せ補助,先着順・予算上限まで,都市整備部住宅課 TEL:053-457-2457,https://www.city.hamamatsu.shizuoka.jp/jutaku/matinaka_kosodate.html,TRUE,2026-05-11
2165,静岡県,浜松市,妊婦のための支援給付（浜松市）,子育て,合計10万円（妊娠届時5万円・出産後5万円）,hasChildren,2025年4月1日以降に出産予定または出産した浜松市在住の妊婦に対し妊娠届と出産後の面談を経て計10万円を支給,通年（妊娠届提出後・出産後に申請）,浜松市 各区保健センター,https://www.city.hamamatsu.shizuoka.jp/zaisek/budget/budget07/detail/d_073.html,TRUE,2026-05-11
2166,静岡県,沼津市,沼津市空き家活用定住支援補助金,住まい,取得：子育て100万円・一般80万円（県外）／リフォーム：一般20万円・子育て加算あり,all,65歳未満の夫婦または18歳未満の子がいるひとり親が市内空き家を取得・リフォームする費用を補助（子育て世帯は加算あり）,申請は12月末まで（売買・工事契約前に申請必須）,政策推進部ぬまづプロモーション課 TEL:055-934-4839,https://www.city.numazu.shizuoka.jp/shisei/iju/howto/shien/akiya.htm,TRUE,2026-05-11
2167,静岡県,沼津市,住宅用新エネ・省エネ機器設置費及び省エネリフォーム費補助金,エコ,太陽光+蓄電同時10万円・燃料電池4万円・断熱工事上限6万円・窓断熱上限4万円,ownsHome,既存住宅に太陽光・蓄電池・省エネ機器を設置または省エネリフォームを行う市民に補助。工事着工14日前までに申請必須,2026年4月1日〜2027年3月12日,生活環境部環境政策課 TEL:055-934-4741,https://www.city.numazu.shizuoka.jp/kurashi/sumai/kankyo/hojyo/shinene.htm,TRUE,2026-05-11
2168,静岡県,沼津市,沼津市空き家活用定住支援補助金（ZEH型）,エコ,ZEH新築55万円・CLT導入90万円,ownsHome,沼津市内に新築するZEH住宅（断熱・省エネ性能の高い住宅）に1戸あたり55万円（CLT導入の場合90万円）を補助,令和8年度受付中,生活環境部環境政策課 TEL:055-934-4741,https://www.city.numazu.shizuoka.jp/kurashi/sumai/hojyoseido/index.htm,TRUE,2026-05-11
2169,静岡県,沼津市,沼津市結婚新生活支援補助金,住まい,最大60万円（29歳以下）/ 最大30万円（39歳以下）,all,39歳以下の新婚夫婦（所得500万円未満）が沼津市で新生活を始める際の住居費・引越費を補助（予算到達次第終了）,令和8年度分・先着受付中,政策推進部ぬまづプロモーション課 TEL:055-934-4839,https://www.city.numazu.shizuoka.jp/deai/shien/,TRUE,2026-05-11
2170,静岡県,沼津市,沼津市移住・就業支援金,生活支援,単身60万円・世帯100万円（18歳未満加算100万円/人）,all,東京圏から沼津市に移住し静岡県マッチングサイト経由で就職した方に最大100万円＋子ども加算100万円/人を支給,転入後1年以内に申請,政策推進部ぬまづプロモーション課 TEL:055-934-4839,https://www.city.numazu.shizuoka.jp/shisei/iju/howto/shien/shien.htm,TRUE,2026-05-11
2171,三重県,津市,津市自家消費型家庭用太陽光発電設備等設置費補助金,エコ,太陽光7万円/kW（上限10kW）・蓄電池価格の1/3（上限155万円換算）,ownsHome,津市内の自宅屋根に太陽光発電設備や蓄電池を設置し発電量の30%以上を自家消費する住民を対象に費用を補助,令和7年6月2日〜予算上限（事業完了期限令和8年1月30日）,環境部環境政策課地域脱炭素推進担当 TEL:059-229-3212,https://www.info.city.tsu.mie.jp/kurashi/gomi_kankyo/1001800/1001806.html,TRUE,2026-05-11
2172,三重県,津市,津市子育て世帯移住促進空き家活用助成事業,子育て,居住誘導区域内150万円・その他100万円,hasChildren,市外から移住する18歳未満の子を養育する子育て世帯が市内空き家を購入し10年以上居住する場合に最大150万円を補助,年度途中で予算上限終了の可能性あり（要事前相談）,都市計画部都市政策課 TEL:059-229-3181,https://www.info.city.tsu.mie.jp/ijuuouen/kurasu/1007946/1008317/1007950.html,TRUE,2026-05-11
2173,三重県,津市,津市移住支援補助金,生活支援,単身60万円・世帯100万円（18歳未満加算30万円/人）,all,東京23区在住・在勤者が津市に移住し就業・テレワーク・起業等の要件を満たした場合に最大100万円＋子ども加算を支給,移住日から1年以内に申請,商工観光部商業振興労政課 TEL:059-229-3114,https://www.info.city.tsu.mie.jp/www/contents/1710464465687/index.html,TRUE,2026-05-11
2174,三重県,津市,津市木造住宅耐震診断・耐震補強支援,安全,耐震診断無料・耐震補強最大157.5万円,ownsHome,昭和56年5月以前の木造住宅所有者を対象に無料耐震診断と耐震補強工事費（最大157.5万円）・耐震シェルター設置費を補助,4月〜翌年1月末（予算上限まで）,建築指導課 TEL:059-229-3187,https://www.info.city.tsu.mie.jp/www/contents/1001000009275/index.html,TRUE,2026-05-11
2175,三重県,津市,津市空き家有効活用推進事業補助金（リノベーション等）,住まい,上限100万円（リノベーション費の1/3）,all,市外から津市へ移住する目的で空き家のリノベーション工事を行う場合に費用の1/3（上限100万円）を補助。家財道具処分は上限5万円,年度内完了が必要（要事前相談）,都市計画部都市政策課 TEL:059-229-3181,https://www.info.city.tsu.mie.jp/kurashi/seikatsu_sumai/1009879/1001984/1001986.html,TRUE,2026-05-11
2176,三重県,四日市市,四日市市子育て・若年夫婦世帯の住み替え支援補助金,住まい,固定資産税等相当額2年分（上限20万円）,hasChildren,市外転入または市内賃貸から転居した18歳未満の子持ち世帯または40歳未満の夫婦世帯が住宅を取得した場合に固定資産税2年分（上限20万円）を補助,令和8年度受付中（住宅取得後申請）,都市整備部都市計画課 TEL:059-354-8272,https://www.city.yokkaichi.lg.jp/www/contents/1001000001794/index.html,TRUE,2026-05-11
2177,三重県,四日市市,四日市市近居支援補助金（三世代同居等）,子育て,固定資産税等4年分（上限40万円）または工事費の1/3（上限50万円）,hasChildren,親世帯と2km以内で近居する子育て・若年夫婦世帯に固定資産税4年分（上限40万円）、三世代同居の場合は改修費1/3（上限50万円）を補助,令和8年度受付中,都市整備部都市計画課 TEL:059-354-8272,https://www.city.yokkaichi.lg.jp/www/contents/1001000001794/index.html,TRUE,2026-05-11
2178,三重県,四日市市,四日市市太陽光発電設備等設置費補助金,エコ,1kWあたり補助（詳細は窓口確認）,ownsHome,四日市市民が住宅に太陽光発電設備を設置し30%以上を自家消費する場合に設置費用の一部を補助（当年度は予算上限に達した実績あり）,令和8年度開始次第受付,環境政策課 TEL:059-354-8188,https://www.city.yokkaichi.lg.jp/www/contents/1716450460933/index.html,TRUE,2026-05-11
2179,三重県,四日市市,妊婦のための支援給付（四日市市）,子育て,計10万円（妊娠届後5万円・出産後5万円）,hasChildren,令和7年4月1日以降に出産予定または出産した四日市市在住の妊婦に対し妊娠届・出産後の面談を経て計10万円を支給,通年（令和7年4月1日以降申請）,こども未来部こども家庭センター TEL:059-354-8187,https://www.city.yokkaichi.lg.jp/www/contents/1743125579037/index.html,TRUE,2026-05-11
2180,三重県,四日市市,四日市市木造住宅耐震補強制度,安全,耐震診断無料・補強工事費の補助（詳細は窓口確認）,ownsHome,昭和56年5月以前の旧耐震基準木造住宅の所有者を対象に無料耐震診断・補強計画・補強工事費の一部を補助する安全対策事業,令和8年度受付中,建設部建築・開発指導課,https://www.city.yokkaichi.lg.jp/www/genre/1697009423287/index.html,TRUE,2026-05-11
2181,三重県,鈴鹿市,鈴鹿市太陽光発電設備等設置費補助金,エコ,太陽光7万円/kW（上限10kW）・蓄電池価格の1/3（上限10kWh）,ownsHome,鈴鹿市内の自宅屋根に太陽光発電設備や蓄電池を設置する住民を対象に設置費用の一部を補助（令和5〜9年度継続実施）,申請期間は年度内特定期間（例年6月前後）,環境部環境政策課 TEL:059-382-7954,https://www.city.suzuka.lg.jp/kurashi/kankyou/1002483/1010510.html,TRUE,2026-05-11
2182,三重県,鈴鹿市,鈴鹿市移住促進のための空き家リノベーション等補助金,住まい,上限50万円（工事費の1/3）,all,市外から鈴鹿市へ移住し市内空き家のリノベーション（修繕・改修）を行う方の工事費1/3（上限50万円）を補助。10年以上定住の意思が条件,当該年度10月31日まで（工事完了期限あり）,都市整備部住宅政策課 TEL:059-382-7616,https://www.city.suzuka.lg.jp/kurashi/sumai/1009632/1002597.html,TRUE,2026-05-11
2183,三重県,鈴鹿市,鈴鹿市移住支援金（東京圏から移住・就業）,生活支援,単身60万円・世帯100万円（18歳未満加算30万円/人）,all,東京23区在住・在勤者が鈴鹿市へ移住し都道府県マッチングサイト経由で就業した場合に最大100万円＋子ども加算を支給,鈴鹿市転入後1年以内（予算上限あり）,都市整備部住宅政策課 TEL:059-382-7616,https://www.city.suzuka.lg.jp/kurashi/sumai/1009632/1002599.html,TRUE,2026-05-11
2184,三重県,鈴鹿市,鈴鹿市木造住宅耐震補強工事等事業補助制度,安全,工事費40%（上限57.5〜100万円）,ownsHome,昭和56年5月以前の旧耐震基準の木造住宅の所有者を対象に耐震補強工事費の40%（上限57.5万円〜100万円）を補助,4月1日〜翌年1月31日（年度内完了が必要）,都市整備部建築指導課 TEL:059-382-7617,https://www.city.suzuka.lg.jp/kurashi/safe/1001523/1001555/1001567.html,TRUE,2026-05-11
2185,三重県,鈴鹿市,妊婦給付金・出産育児応援給付金（鈴鹿市）,子育て,合計10万円（妊娠届時5万円・出産後5万円）,hasChildren,鈴鹿市在住の妊婦を対象に妊娠届出時と出産後の面談を通じて出産育児関連用品の購入や子育て支援サービスの費用に充てる給付金を支給,通年（妊娠届提出後・出産後に申請）,こども部こども保健課 TEL:059-382-9016,https://www.city.suzuka.lg.jp/iju/1009003.html,TRUE,2026-05-11
