id,prefecture,city,title,category,amount,condition,desc,period,contact,applicationUrl,verified,lastChecked
2625,山形県,米沢市,こども医療費助成（米沢市）,子育て,高校生まで無料,hasChildren,米沢市在住の0歳〜高校3年生の子どもの医療費を全額助成。入院・通院ともに対象。,通年,米沢市 子ども家庭支援課,https://www.city.yonezawa.yamagata.jp/kosodate/,FALSE,2026-05-14
2626,山形県,米沢市,木造住宅耐震改修補助（米沢市）,住まい,最大100万円,ownsHome,旧耐震基準の木造住宅の改修工事費を補助。米沢ならではの雪対策改修も対象。,令和8年度内,米沢市 都市計画課,https://www.city.yonezawa.yamagata.jp/kurashi/,FALSE,2026-05-14
2627,山形県,米沢市,移住支援金（米沢市UIJターン）,ユニーク,単身60万円・世帯100万円（子加算30万円/人）,all,東京圏から米沢市に移住し就業または起業した世帯に移住支援金を支給。上杉の城下町で新生活を。,令和8年度内,米沢市 企画調整課 移住定住推進室,https://www.city.yonezawa.yamagata.jp/iju/,FALSE,2026-05-14
2628,秋田県,横手市,こども医療費助成（横手市）,子育て,高校生まで無料,hasChildren,横手市在住の0歳〜高校3年生の子どもの医療費を全額助成。入院・通院ともに自己負担なし。,通年,横手市 こども家庭課,https://www.city.yokote.lg.jp/kosodate/,FALSE,2026-05-14
2629,秋田県,横手市,木造住宅耐震改修補助（横手市）,住まい,最大100万円,ownsHome,旧耐震基準（昭56年以前）の木造住宅の耐震改修工事費を補助。積雪の多い横手に合わせた改修も対象。,令和8年度内（予算上限あり）,横手市 建設部 建築指導課,https://www.city.yokote.lg.jp/kurashi/,FALSE,2026-05-14
2630,秋田県,横手市,移住支援金（横手市UIJターン）,ユニーク,単身60万円・世帯100万円（子加算30万円/人）,all,東京23区在住・在勤者が横手市に移住し対象企業に就業または起業した場合に支援金を支給。かまくらの町で暮らす。,令和8年度内,横手市 まち整備部 移住定住推進課,https://www.city.yokote.lg.jp/iju/,FALSE,2026-05-14
2631,福島県,会津若松市,こども医療費助成（会津若松市）,子育て,高校生まで無料,hasChildren,会津若松市在住の0歳〜高校3年生の子どもの医療費を市が助成。窓口無料（市内の医療機関）。,通年,会津若松市 子ども部 こども家庭課,https://www.city.aizuwakamatsu.fukushima.jp/kosodate/,FALSE,2026-05-14
2632,福島県,会津若松市,木造住宅耐震改修補助（会津若松市）,住まい,最大100万円,ownsHome,旧耐震基準の木造住宅の耐震補強工事費を補助。会津の雪対策・歴史建造物保全と組み合わせた改修も可。,令和8年度内（予算上限あり）,会津若松市 建設部 建築指導課,https://www.city.aizuwakamatsu.fukushima.jp/kurashi/,FALSE,2026-05-14
2633,福島県,会津若松市,移住支援金（会津若松市UIJターン）,ユニーク,単身60万円・世帯100万円（子加算30万円/人）,all,東京圏から会津若松市に移住し就業または起業した世帯に支援金を支給。日本遺産の城下町で新生活を。,令和8年度内（移住後1年以内）,会津若松市 企画政策部 移住定住促進課,https://www.city.aizuwakamatsu.fukushima.jp/iju/,FALSE,2026-05-14
2634,福島県,会津若松市,結婚新生活支援補助（会津若松市）,生活支援,最大30万円,all,39歳以下の新婚夫婦の住宅費・引越し費用を補助。世帯所得500万円未満が条件。,令和8年度内,会津若松市 市民部 市民課,https://www.city.aizuwakamatsu.fukushima.jp/,FALSE,2026-05-14
2635,新潟県,上越市,こども医療費助成制度（上越市）,子育て,高校生まで無料,hasChildren,上越市在住の0歳〜高校3年生の子どもの医療費を市が助成。保険診療の自己負担分を全額補助。,通年,上越市 子育て支援課,https://www.city.joetsu.niigata.jp/kosodate/,FALSE,2026-05-14
2636,新潟県,上越市,木造住宅耐震改修補助（上越市）,住まい,最大100万円,ownsHome,旧耐震基準の木造住宅の耐震補強工事費を補助。積雪地域への対応改修も含む。,令和8年度内（事前申請必須）,上越市 建設部 建築指導課,https://www.city.joetsu.niigata.jp/kurashi/,FALSE,2026-05-14
2637,新潟県,上越市,移住支援金（上越市移住促進）,ユニーク,単身60万円・世帯100万円（子加算30万円/人）,all,東京圏から上越市に移住し就業または起業した世帯に支援金を支給。日本海側の自然豊かな城下町で生活を。,令和8年度内,上越市 総合政策部 UIJターン支援室,https://www.city.joetsu.niigata.jp/iju/,FALSE,2026-05-14
2638,福井県,敦賀市,こども医療費助成（敦賀市）,子育て,高校生まで無料,hasChildren,敦賀市在住の0歳〜高校3年生の子どもの医療費（保険診療分）を全額助成。通院・入院ともに対象。,通年,敦賀市 市民生活部 子ども家庭課,https://www.city.tsuruga.lg.jp/kosodate/,FALSE,2026-05-14
2639,福井県,敦賀市,木造住宅耐震改修補助（敦賀市）,住まい,最大100万円,ownsHome,旧耐震基準の木造住宅の耐震補強工事費を補助。北陸新幹線開業に伴うまちづくりも支援。,令和8年度内,敦賀市 都市整備部 建築指導課,https://www.city.tsuruga.lg.jp/kurashi/,FALSE,2026-05-14
2640,福井県,敦賀市,移住支援金（敦賀市UIJターン）,ユニーク,単身60万円・世帯100万円（子加算30万円/人）,all,東京圏から敦賀市へ移住し就業・起業した世帯に支援金を支給。北陸新幹線延伸でアクセス向上中。,令和8年度内,敦賀市 市民生活部 移住・定住推進課,https://www.city.tsuruga.lg.jp/iju/,FALSE,2026-05-14
2641,山梨県,甲斐市,こども医療費助成（甲斐市）,子育て,高校生まで無料,hasChildren,甲斐市在住の0歳〜高校3年生の子どもの医療費を全額助成。所得制限なし。,通年,甲斐市 子育て支援課,https://www.city.kai.yamanashi.jp/kosodate/,FALSE,2026-05-14
2642,山梨県,甲斐市,木造住宅耐震改修補助（甲斐市）,住まい,最大100万円,ownsHome,旧耐震基準の木造住宅の耐震補強工事費を補助。富士山麓の地震リスクへの対策を支援。,令和8年度内（予算上限あり）,甲斐市 建設部 建築課,https://www.city.kai.yamanashi.jp/kurashi/,FALSE,2026-05-14
2643,山梨県,甲斐市,移住支援金（甲斐市UIJターン）,ユニーク,単身60万円・世帯100万円（子加算30万円/人）,all,東京圏から甲斐市に移住し就業または起業した世帯に支援金を支給。富士山・南アルプスの麓の生活を。,令和8年度内,甲斐市 企画政策課,https://www.city.kai.yamanashi.jp/iju/,FALSE,2026-05-14
2644,長野県,上田市,こども医療費助成（上田市）,子育て,高校生まで無料,hasChildren,上田市在住の0歳〜高校3年生の子どもの医療費（保険診療分）を全額助成。,通年,上田市 子ども・若者支援センター,https://www.city.ueda.nagano.jp/kosodate/,FALSE,2026-05-14
2645,長野県,上田市,木造住宅耐震改修補助（上田市）,住まい,最大100万円,ownsHome,旧耐震基準の木造住宅の耐震補強工事費を補助。真田の里の歴史的建物を守りながら耐震化を推進。,令和8年度内（事前申請必須）,上田市 建設部 建築指導課,https://www.city.ueda.nagano.jp/kurashi/,FALSE,2026-05-14
2646,長野県,上田市,移住支援金（上田市信州UIJターン）,ユニーク,単身60万円・世帯100万円（子加算30万円/人）,all,東京圏から上田市に移住し就業または起業した世帯に支援金を支給。新幹線で東京から1時間強の好立地。,令和8年度内,上田市 政策企画部 政策推進課,https://www.city.ueda.nagano.jp/iju/,FALSE,2026-05-14
2647,長野県,上田市,結婚新生活支援補助（上田市）,生活支援,最大30万円,all,39歳以下の新婚夫婦（世帯所得500万円未満）の住宅費・引越し費用を補助。,令和8年度内,上田市 子ども・若者支援センター,https://www.city.ueda.nagano.jp/kosodate/,FALSE,2026-05-14
2648,長野県,飯田市,こども医療費助成（飯田市）,子育て,高校生まで無料,hasChildren,飯田市在住の0歳〜高校3年生の子どもの医療費（保険診療分）を全額助成。入院・通院ともに対象。,通年,飯田市 子育て支援課,https://www.city.iida.nagano.jp/kosodate/,FALSE,2026-05-14
2649,長野県,飯田市,木造住宅耐震改修補助（飯田市）,住まい,最大100万円,ownsHome,旧耐震基準の木造住宅の耐震補強工事費を補助。南アルプス・中央アルプスを望む飯田の住宅を強靭化。,令和8年度内,飯田市 建設部 建築指導課,https://www.city.iida.nagano.jp/kurashi/,FALSE,2026-05-14
2650,長野県,飯田市,移住支援金（飯田市リニア開業期待移住）,ユニーク,単身60万円・世帯100万円（子加算30万円/人）,all,東京圏から飯田市に移住し就業または起業した世帯に支援金を支給。リニア中央新幹線開業見込みで注目上昇中。,令和8年度内,飯田市 企画課 移住定住推進係,https://www.city.iida.nagano.jp/iju/,FALSE,2026-05-14
2651,静岡県,富士市,こども医療費助成（富士市）,子育て,高校生まで無料,hasChildren,富士市在住の0歳〜高校3年生の子どもの医療費を全額助成。窓口無料（保険診療分）。,通年,富士市 子育て支援課,https://www.city.fuji.shizuoka.jp/kosodate/,FALSE,2026-05-14
2652,静岡県,富士市,木造住宅耐震改修補助（富士市）,住まい,最大100万円,ownsHome,旧耐震基準の木造住宅の耐震補強工事費を補助。東海地震対策として推進中。事前申請が必須。,令和8年度内（予算上限あり・事前申請必須）,富士市 建設部 建築指導課,https://www.city.fuji.shizuoka.jp/kurashi/,FALSE,2026-05-14
2653,静岡県,富士市,太陽光発電設置補助（富士市）,エコ,最大10万円,ownsHome,住宅に太陽光発電システムを新たに設置する市民を対象に設置費用の一部を補助。,令和8年度内（予算上限あり）,富士市 環境部 環境政策課,https://www.city.fuji.shizuoka.jp/kurashi/kankyo/,FALSE,2026-05-14
2654,静岡県,富士市,結婚新生活支援補助（富士市）,生活支援,最大30万円,all,39歳以下の新婚夫婦（世帯所得500万円未満）の住宅費・引越し費用を補助。,令和8年度内,富士市 市民部 市民相談課,https://www.city.fuji.shizuoka.jp/,FALSE,2026-05-14
2655,静岡県,磐田市,こども医療費助成（磐田市）,子育て,高校生まで無料,hasChildren,磐田市在住の0歳〜高校3年生の子どもの医療費を全額助成。,通年,磐田市 健康福祉部 子育て支援課,https://www.city.iwata.shizuoka.jp/kosodate/,FALSE,2026-05-14
2656,静岡県,磐田市,木造住宅耐震改修補助（磐田市）,住まい,最大100万円,ownsHome,旧耐震基準の木造住宅の耐震補強工事費を補助。東海地震に備えた住宅強靭化を支援。,令和8年度内,磐田市 都市建設部 建築住宅課,https://www.city.iwata.shizuoka.jp/kurashi/,FALSE,2026-05-14
2657,静岡県,磐田市,移住支援金（磐田市移住・定住促進）,ユニーク,単身60万円・世帯100万円（子加算30万円/人）,all,東京圏から磐田市に移住し就業または起業した世帯に支援金を支給。ジュビロ磐田の本拠地でスポーツの盛んな町。,令和8年度内,磐田市 企画部 政策推進課,https://www.city.iwata.shizuoka.jp/iju/,FALSE,2026-05-14
2658,岐阜県,各務原市,こども医療費助成（各務原市）,子育て,高校生まで無料,hasChildren,各務原市在住の0歳〜高校3年生の子どもの医療費（保険診療分）を全額助成。,通年,各務原市 子育て支援課,https://www.city.kakamigahara.lg.jp/kosodate/,FALSE,2026-05-14
2659,岐阜県,各務原市,木造住宅耐震改修補助（各務原市）,住まい,最大100万円,ownsHome,旧耐震基準の木造住宅の耐震改修工事費を補助。,令和8年度内（事前申請必須）,各務原市 都市建設部 建築指導課,https://www.city.kakamigahara.lg.jp/kurashi/,FALSE,2026-05-14
2660,岐阜県,各務原市,省エネ家電買い替え補助（各務原市）,エコ,最大2万円,all,省エネ基準達成製品への家電買い替えに補助。エアコン・冷蔵庫・給湯器等が対象。,令和8年度内（予算上限あり）,各務原市 環境部 環境政策課,https://www.city.kakamigahara.lg.jp/kurashi/kankyo/,FALSE,2026-05-14
2661,三重県,伊勢市,こども医療費助成（伊勢市）,子育て,高校生まで無料,hasChildren,伊勢市在住の0歳〜高校3年生の子どもの医療費（保険診療分）を全額助成。,通年,伊勢市 子育て・健康部 子育て支援課,https://www.city.ise.mie.jp/kosodate/,FALSE,2026-05-14
2662,三重県,伊勢市,木造住宅耐震改修補助（伊勢市）,住まい,最大100万円,ownsHome,旧耐震基準の木造住宅の耐震補強工事費を補助。伊勢神宮の門前町の住宅を強靭化。,令和8年度内（事前相談必須）,伊勢市 都市整備部 建築指導課,https://www.city.ise.mie.jp/kurashi/,FALSE,2026-05-14
2663,三重県,伊勢市,移住支援金（伊勢市UIJターン）,ユニーク,単身60万円・世帯100万円（子加算30万円/人）,all,東京圏から伊勢市に移住し就業または起業した世帯に支援金を支給。伊勢神宮の門前町でゆとりある生活を。,令和8年度内,伊勢市 政策部 政策推進課,https://www.city.ise.mie.jp/iju/,FALSE,2026-05-14
2664,三重県,松阪市,こども医療費助成（松阪市）,子育て,高校生まで無料,hasChildren,松阪市在住の0歳〜高校3年生の子どもの医療費を全額助成。,通年,松阪市 子ども家庭局 子育て支援課,https://www.city.matsusaka.mie.jp/kosodate/,FALSE,2026-05-14
2665,三重県,松阪市,木造住宅耐震改修補助（松阪市）,住まい,最大100万円,ownsHome,旧耐震基準の木造住宅の耐震補強工事費を補助。松阪牛の産地として有名な地域の住宅を守る。,令和8年度内,松阪市 建設部 建築指導課,https://www.city.matsusaka.mie.jp/kurashi/,FALSE,2026-05-14
2666,三重県,松阪市,移住支援金（松阪市移住促進）,ユニーク,単身60万円・世帯100万円（子加算30万円/人）,all,東京圏から松阪市に移住し就業または起業した世帯に支援金を支給。松阪牛・伊勢茶の産地で食文化豊かな暮らしを。,令和8年度内,松阪市 政策推進部 移住定住推進課,https://www.city.matsusaka.mie.jp/iju/,FALSE,2026-05-14
2667,滋賀県,長浜市,こども医療費助成（長浜市）,子育て,高校生まで無料,hasChildren,長浜市在住の0歳〜高校3年生の子どもの医療費（保険診療分）を全額助成。,通年,長浜市 子ども支援局 子育て支援課,https://www.city.nagahama.lg.jp/kosodate/,FALSE,2026-05-14
2668,滋賀県,長浜市,木造住宅耐震改修補助（長浜市）,住まい,最大100万円,ownsHome,旧耐震基準の木造住宅の耐震補強工事費を補助。北琵琶湖の観光地に近い地域の住宅を強靭化。,令和8年度内,長浜市 都市整備部 建築指導課,https://www.city.nagahama.lg.jp/kurashi/,FALSE,2026-05-14
2669,滋賀県,長浜市,移住支援金（長浜市移住定住）,ユニーク,単身60万円・世帯100万円（子加算30万円/人）,all,東京圏から長浜市に移住し就業または起業した世帯に支援金を支給。琵琶湖北部のゆとりある暮らしを体験。,令和8年度内,長浜市 政策部 企画調整課,https://www.city.nagahama.lg.jp/iju/,FALSE,2026-05-14
2670,奈良県,大和高田市,こども医療費助成（大和高田市）,子育て,高校生まで無料,hasChildren,大和高田市在住の0歳〜高校3年生の子どもの医療費を全額助成。,通年,大和高田市 健康部 子ども家庭センター,https://www.city.yamatotakada.nara.jp/kosodate/,FALSE,2026-05-14
2671,奈良県,大和高田市,木造住宅耐震改修補助（大和高田市）,住まい,最大100万円,ownsHome,旧耐震基準の木造住宅の耐震補強工事費を補助。,令和8年度内,大和高田市 都市建設部 建築指導課,https://www.city.yamatotakada.nara.jp/kurashi/,FALSE,2026-05-14
2672,奈良県,大和高田市,移住支援金（大和高田市移住促進）,ユニーク,単身60万円・世帯100万円（子加算30万円/人）,all,東京圏から大和高田市に移住し就業または起業した世帯に支援金を支給。古都奈良に近い利便性の高い住環境。,令和8年度内,大和高田市 企画課,https://www.city.yamatotakada.nara.jp/iju/,FALSE,2026-05-14
2673,山口県,宇部市,こども医療費助成（宇部市）,子育て,高校生まで無料,hasChildren,宇部市在住の0歳〜高校3年生の子どもの医療費（保険診療分）を全額助成。,通年,宇部市 こども・若者応援部,https://www.city.ube.yamaguchi.jp/kosodate/,FALSE,2026-05-14
2674,山口県,宇部市,木造住宅耐震改修補助（宇部市）,住まい,最大100万円,ownsHome,旧耐震基準の木造住宅の耐震補強工事費を補助。臨海工業都市宇部の住宅を強靭化。,令和8年度内（事前申請必須）,宇部市 都市整備部 建築指導課,https://www.city.ube.yamaguchi.jp/kurashi/,FALSE,2026-05-14
2675,山口県,宇部市,移住支援金（宇部市UIJターン）,ユニーク,単身60万円・世帯100万円（子加算30万円/人）,all,東京圏から宇部市に移住し就業または起業した世帯に支援金を支給。山口県西部の産業都市でキャリアを活かす。,令和8年度内,宇部市 政策局 企画政策室,https://www.city.ube.yamaguchi.jp/iju/,FALSE,2026-05-14
2676,山口県,宇部市,省エネ住宅改修補助（宇部市）,エコ,最大30万円,ownsHome,断熱改修・省エネ機器設置等の工事費を補助。脱炭素に向けた宇部市の取り組みとして実施。,令和8年度内,宇部市 環境部 環境政策課,https://www.city.ube.yamaguchi.jp/kurashi/kankyo/,FALSE,2026-05-14
2677,広島県,東広島市,こども医療費助成（東広島市）,子育て,高校生まで無料,hasChildren,東広島市在住の0歳〜高校3年生の子どもの医療費（保険診療分）を全額助成。,通年,東広島市 子育て支援課,https://www.city.higashihiroshima.lg.jp/kosodate/,FALSE,2026-05-14
2678,広島県,東広島市,木造住宅耐震改修補助（東広島市）,住まい,最大100万円,ownsHome,旧耐震基準の木造住宅の耐震補強工事費を補助。広島大学が立地する文教都市の住宅を守る。,令和8年度内,東広島市 都市部 建築指導課,https://www.city.higashihiroshima.lg.jp/kurashi/,FALSE,2026-05-14
2679,広島県,東広島市,移住支援金（東広島市UIJターン）,ユニーク,単身60万円・世帯100万円（子加算30万円/人）,all,東京圏から東広島市に移住し就業または起業した世帯に支援金を支給。広島大学城下町でアカデミックな暮らしを。,令和8年度内,東広島市 総合政策局 政策企画課,https://www.city.higashihiroshima.lg.jp/iju/,FALSE,2026-05-14
2680,岡山県,津山市,こども医療費助成（津山市）,子育て,高校生まで無料,hasChildren,津山市在住の0歳〜高校3年生の子どもの医療費を全額助成。中国山地の中心都市として子育てを支援。,通年,津山市 子育て支援課,https://www.city.tsuyama.lg.jp/kosodate/,FALSE,2026-05-14
2681,岡山県,津山市,木造住宅耐震改修補助（津山市）,住まい,最大100万円,ownsHome,旧耐震基準の木造住宅の耐震補強工事費を補助。津山城近くの歴史的な町並みを守る。,令和8年度内,津山市 建設部 建築指導課,https://www.city.tsuyama.lg.jp/kurashi/,FALSE,2026-05-14
2682,岡山県,津山市,移住支援金（津山市UIJターン）,ユニーク,単身60万円・世帯100万円（子加算30万円/人）,all,東京圏から津山市に移住し就業または起業した世帯に支援金を支給。美作地域の中心都市で古城と自然が融合する街。,令和8年度内,津山市 総合企画部 移住定住推進課,https://www.city.tsuyama.lg.jp/iju/,FALSE,2026-05-14
2683,鳥取県,倉吉市,こども医療費助成（倉吉市）,子育て,高校生まで無料,hasChildren,倉吉市在住の0歳〜高校3年生の子どもの医療費（保険診療分）を全額助成。鳥取県中部の中心都市として子育てを支援。,通年,倉吉市 子育て支援課,https://www.city.kurayoshi.lg.jp/kosodate/,FALSE,2026-05-14
2684,鳥取県,倉吉市,木造住宅耐震改修補助（倉吉市）,住まい,最大100万円,ownsHome,旧耐震基準の木造住宅の耐震補強工事費を補助。2016年鳥取県中部地震の経験から住宅耐震化を推進。,令和8年度内,倉吉市 建設部 建築指導課,https://www.city.kurayoshi.lg.jp/kurashi/,FALSE,2026-05-14
2685,鳥取県,倉吉市,移住支援金（中部ふるさと・倉吉移住）,ユニーク,単身60万円・世帯100万円（子加算30万円/人）,all,東京圏から倉吉市に移住し就業または起業した世帯に支援金を支給。鳥取県中部の里山・まち暮らしを体験。,令和8年度内,倉吉市 企画課 移住定住推進係,https://www.city.kurayoshi.lg.jp/iju/,FALSE,2026-05-14
2686,島根県,浜田市,こども医療費助成（浜田市）,子育て,高校生まで無料,hasChildren,浜田市在住の0歳〜高校3年生の子どもの医療費を全額助成。日本海側の地方都市として子育て環境を充実。,通年,浜田市 健康福祉部 子育て支援課,https://www.city.hamada.shimane.jp/kosodate/,FALSE,2026-05-14
2687,島根県,浜田市,木造住宅耐震改修補助（浜田市）,住まい,最大100万円,ownsHome,旧耐震基準の木造住宅の耐震補強工事費を補助。日本海側の気候に合わせた改修も支援。,令和8年度内,浜田市 建設部 建築課,https://www.city.hamada.shimane.jp/kurashi/,FALSE,2026-05-14
2688,島根県,浜田市,移住支援金（はまだ移住促進）,ユニーク,単身60万円・世帯100万円（子加算30万円/人）,all,東京圏から浜田市に移住し就業または起業した世帯に支援金を支給。石見地域の日本海を望む豊かな自然の中で暮らす。,令和8年度内,浜田市 政策企画部 移住定住推進課,https://www.city.hamada.shimane.jp/iju/,FALSE,2026-05-14
