id,prefecture,city,title,category,amount,condition,desc,period,contact,applicationUrl,verified,lastChecked
2081,富山県,富山市,公共交通沿線住宅取得支援事業,住まい,上限50万円,ownsHome,公共交通沿線での一定水準以上の住宅新築・購入に補助。沿線外からの転居は10万円上乗せ,2026年度中（予算上限あり）,居住対策課,https://city.toyama.toyama.jp/katsuryokutoshisouzoubu/kyojutaisakuka/kyujyuu-yuudou/koukyoukoutuu-kyojyuu/ensenjutakushutoku.html,TRUE,2026-05-11
2082,富山県,富山市,公共交通沿線リフォーム補助事業,住まい,上限30万円,ownsHome,公共交通沿線の中古住宅取得・リフォーム工事費の一部を補助し沿線居住を推進,2026年度中（予算上限あり）,居住対策課,https://www.city.toyama.toyama.jp/katsuryokutoshisouzoubu/kyojutaisakuka/kyujyuu-yuudou/koukyoukoutuu-kyojyuu/koukyoukoutuuennsenn-rifomu.html,TRUE,2026-05-11
2083,富山県,富山市,ねたきり防止等住宅整備費助成,福祉,上限50万円,hasElderly,要介護・要支援認定の高齢者や障害者が住む住宅のバリアフリー整備費用を助成（工事前申請必須）,通年（予算上限あり）,長寿福祉課,https://city.toyama.toyama.jp/fukushihokenbu/chojufukushika/netakiriboshi.html,TRUE,2026-05-11
2084,富山県,富山市,ふるさと回帰リフォーム等補助事業,住まい,上限50万円,ownsHome,Uターン・三世代同居等を目的とした既存住宅のリフォーム工事費の一部を補助,2026年度中（予算上限あり）,居住対策課,https://www.city.toyama.toyama.jp/katsuryokutoshisouzoubu/kyojutaisakuka/kyujyuu-yuudou/furusatokaiki-rifomu/furusatokaiki-rifomu.html,TRUE,2026-05-11
2085,富山県,富山市,電気自動車等用充電設備設置費補助事業,エコ,設備による,ownsHome,地球温暖化対策として電気自動車用充電設備の設置費（本体購入費）に補助金を交付,2026年度中（受付状況要確認）,環境政策課,https://www.city.toyama.toyama.jp/kankyobu/kankyoseisakuka/ondankataisakukikaku/dennkijidousyajyuudennsetubi_30.html,TRUE,2026-05-11
2086,富山県,高岡市,脱炭素先行地域づくり事業費補助金（太陽光・蓄電池）,エコ,設備容量による,ownsHome,脱炭素先行地域内の戸建・集合住宅等に太陽光発電設備および蓄電池を設置する個人・事業者に補助金を交付,2026年度中（予算上限あり）,脱炭素推進課,https://www.city.takaoka.toyama.jp/soshiki/datutannsosuisinnka/3/11474.html,TRUE,2026-05-11
2087,富山県,高岡市,住まいに関する助成・補助（新築・改修）,住まい,メニューにより異なる,ownsHome,新築・中古住宅取得・リフォーム・空き家活用等の複数メニューを一覧提供。条件に応じた補助を選択可能,2026年度中（各メニュー予算上限あり）,建築政策課 0766-30-7291,https://www.city.takaoka.toyama.jp/gyosei/kurashi_tetsuzuki/sumai/5/index.html,TRUE,2026-05-11
2088,富山県,高岡市,子育て世帯への助成・手当,子育て,制度により異なる,hasChildren,子育て世帯を対象に児童手当・医療費助成・各種手当を提供し子育てにかかる経済的負担を軽減,通年,子育て支援課,https://www.city.takaoka.toyama.jp/gyosei/kosodate_kyoiku/kosodate_site/5/2/index.html,TRUE,2026-05-11
2089,富山県,高岡市,補助金メニュー一覧（住宅改修・バリアフリー等）,福祉,上限20万円,hasElderly,高齢者・障害者の自立を支援するため住宅改修・バリアフリー化工事費の一部を補助,通年（予算上限あり）,建築政策課,https://www.city.takaoka.toyama.jp/soshiki/kenchikuseisakuka/2/3/4/4998.html,TRUE,2026-05-11
2090,富山県,高岡市,再生可能エネルギー導入事業費補助金,エコ,設備容量による,ownsHome,脱炭素先行地域内の住宅・店舗等に太陽光発電システム等の再生可能エネルギー設備を導入する個人・事業者に補助,2026年度中（予算上限あり）,脱炭素推進課,https://www.city.takaoka.toyama.jp/gyosei/kurashi_tetsuzuki/sumai/5/11686.html,TRUE,2026-05-11
2091,石川県,金沢市,創エネ・省エネ・蓄エネ設備設置費補助,エコ,設備・容量により異なる,ownsHome,ゼロカーボンシティ実現に向け住宅用太陽光・蓄電池・高効率給湯器等の設備設置費の一部を補助,2026年度中（予算上限あり）,ゼロカーボンシティ推進課 076-220-2507,https://www4.city.kanazawa.lg.jp/soshikikarasagasu/zeroc/ondankataisaku/ippankateimukehojokin/7434.html,TRUE,2026-05-11
2092,石川県,金沢市,住宅支援制度（新築・取得・リフォーム）,住まい,メニューにより異なる,ownsHome,新築・中古住宅取得・リフォーム等の各種住宅支援制度を一覧化,2026年度中,住宅政策課 076-220-2333,https://www4.city.kanazawa.lg.jp/soshikikarasagasu/jutakuseisakuka/gyomuannai/1/jyuutakushienn/27621.html,TRUE,2026-05-11
2093,石川県,金沢市,要介護高齢者等住まいづくり助成,福祉,上限20万円,hasElderly,要介護・要支援認定の高齢者が生活しやすい住まいにするためのバリアフリー改修費用を助成,通年（予算上限あり）,介護保険課,https://www4.city.kanazawa.lg.jp/soshikikarasagasu/kaigohokenka/shinseishodownload/8306.html,TRUE,2026-05-11
2094,石川県,金沢市,子育て世帯向け給付金,子育て,制度により異なる,hasChildren,子育て世帯を対象に各種給付金を交付し子育て世帯の経済的負担を軽減,通年（各制度の期間による）,子育て支援課,https://www4.city.kanazawa.lg.jp/soshikikarasagasu/kosodateshienka/gyomuannai/kyufukin/index.html,TRUE,2026-05-11
2095,石川県,金沢市,補助金・助成金総合案内,生活支援,制度により異なる,all,住まい・環境・福祉・産業など分野ごとに補助金・助成金制度を一覧提供し市民・事業者の利用を支援,通年,各担当課,https://www4.city.kanazawa.lg.jp/hojokin_joseikin/index.html,TRUE,2026-05-11
2096,石川県,白山市,エコハウス設備設置費補助,エコ,設備・容量により異なる,ownsHome,自己所有・居住する市内住宅に太陽光発電・蓄電池・省エネ設備等を設置する市民を対象に費用の一部を補助（工事着工2週間前までに申請必須）,2026年度中（予算上限あり）,環境課 076-274-9538,https://www.city.hakusan.lg.jp/seikatsu/kankyo/1001759/1009959.html,TRUE,2026-05-11
2097,石川県,白山市,若者・子育て世帯定住奨励金,子育て,最大100万円,hasChildren,若者または子育て世帯が市内に定住するための住宅取得・改修費用に対し奨励金を交付し定住促進を図る,2026年度中（予算上限あり）,移住定住促進課,https://www.city.hakusan.lg.jp/machi/ijyu/1007413/1009753.html,TRUE,2026-05-11
2098,石川県,白山市,定住促進支援制度（三世代同居）,住まい,上限50万円,hasChildren,18歳未満の子・親・祖父母の三世代が同居を始める場合の新築・リフォーム費用の一部を補助,2026年度中（予算上限あり）,移住定住促進課,https://www.city.hakusan.lg.jp/machi/ijyu/1007413/1009376.html,TRUE,2026-05-11
2099,石川県,白山市,空き家活用補助制度（空き家バンク成約奨励金等）,住まい,5万円〜,all,空き家バンク登録物件の成約で奨励金を交付。改修補助も別途設定あり,2026年度中（予算上限あり）,移住定住促進課,https://www.city.hakusan.lg.jp/machi/ijyu/1005388/1009390.html,TRUE,2026-05-11
2100,石川県,白山市,創業融資利子補給金,生活支援,最大150万円（白山ろく地域）,all,白山市内で創業する方を対象に融資利子を補給。40歳未満は最大50万円・白山ろく地域は最大150万円,2026年度中,商工業振興課,https://www.city.hakusan.lg.jp/machi/syougyoshinko/1010573/1003131.html,TRUE,2026-05-11
2101,福井県,福井市,ふくいの住まい支援事業（令和8年度）,住まい,メニューにより異なる,ownsHome,新築・取得・リフォーム・空き家対策など複数の住宅支援メニューを提供。令和8年度の申請受付中,2026年度中〜2026年11月28日,住宅政策課 0776-20-5571,https://www.city.fukui.lg.jp/sisei/hojyo/kurasi/jutaku_seisaku31.html,TRUE,2026-05-11
2102,福井県,福井市,新婚夫婦スタートアップ応援事業（結婚新生活支援）,生活支援,最大60万円,all,婚姻した夫婦を対象に家賃・引越費用等を補助（世帯所得500万円未満が要件）,2027年4月1日〜2028年3月31日対象費用（令和8年度実施）,少子化対策課,https://www.city.fukui.lg.jp/fukusi/kosodate/syousika/startupouen.html,TRUE,2026-05-11
2103,福井県,福井市,建替住宅取得支援事業,住まい,上限100万円,ownsHome,耐震性の低い旧耐震住宅を建て替え指定居住誘導区域内に新築する場合に費用の一部を補助。新婚世帯には加算あり,2026年度中（予算上限あり）,住宅政策課,https://www.city.fukui.lg.jp/sisei/hojyo/kurasi/doukyo_shutoku31.html,TRUE,2026-05-11
2104,福井県,福井市,女性・若年夫婦・子育て世帯UIターン就職定住促進補助金,子育て,最大60万円,hasChildren,女性・若年夫婦・子育て世帯が福井市へUIターン就職・定住する場合に転居費用等を補助,2026年度中（予算上限あり）,移住定住交流課 0776-20-5514,https://www.city.fukui.lg.jp/sisei/hojyo/kurasi/uijyoseihojyo.html,TRUE,2026-05-11
2105,福井県,福井市,移住支援金（全国型）,生活支援,単身60万円・世帯100万円,all,東京圏等から福井市に移住・就業する方に移住支援金を交付,2026年度中（要事前相談）,移住定住交流課,https://www.city.fukui.lg.jp/sisei/plan/connect/p022613.html,TRUE,2026-05-11
2106,山梨県,甲府市,クリーンエネルギー機器普及助成金制度（蓄電池・太陽光・ペレットストーブ）,エコ,一律5万円〜10万円,ownsHome,住宅用蓄電池単体設置は5万円・太陽光と蓄電池同時設置は10万円・木質ペレットストーブ設置は別途設定,2026年4月1日〜（予算上限あり）,環境保全課,https://www.city.kofu.yamanashi.jp/kankyohozen/machi/kankyo/shisaku/20130328.html,TRUE,2026-05-11
2107,山梨県,甲府市,生ごみ処理機器購入補助金,エコ,電動型上限5万円・容器型上限5千円,all,一般家庭用生ごみ処理機器の購入費の一部を補助（電動型：購入価格の2/3・上限5万円）,通年（予算上限あり）,廃棄物対策課,https://www.city.kofu.yamanashi.jp/genryo/kurashi/gomi/hojo/nama.html,TRUE,2026-05-11
2108,山梨県,甲府市,遠距離通勤・通学定期券購入補助制度,生活支援,定期券費用の一部,all,県外へ鉄道で通勤・通学する方の定期券購入費の一部を補助し移住・定住を促進,2026年度中,地域振興課,https://www.city.kofu.yamanashi.jp/chiikisinko/enkyorituukinhojyoseido.html,TRUE,2026-05-11
2109,山梨県,甲府市,住宅に関する各種助成,住まい,メニューにより異なる,ownsHome,新築・改修・バリアフリー等の住宅関連助成制度を提供,2026年度中,住宅政策課,https://www.city.kofu.yamanashi.jp/machi/sumai/jose/index.html,TRUE,2026-05-11
2110,山梨県,甲府市,電気自動車・蓄電池等購入助成金,エコ,設備により異なる,ownsHome,電気自動車・V2H充放電設備・蓄電池・太陽光発電システムを購入した市民を対象に費用の一部を助成,2026年度中（予算上限あり）,環境政策課,https://www.city.kofu.yamanashi.jp/kankyosesaku/jyoseikin.html,TRUE,2026-05-11
2111,長野県,長野市,信州健康ゼロエネ住宅推進事業補助金（省エネ改修・新築）,エコ,新築最大200万円・改修最大100万円,ownsHome,ZEH水準を大きく上回る省エネ新築住宅の導入または既存住宅の省エネ改修に対して工事費の一部を補助,2026年度中（予算上限あり）,環境課,https://www.city.nagano.nagano.jp/n182500/contents/p006201.html,TRUE,2026-05-11
2112,長野県,長野市,若者・子育て世帯移住促進家賃支援事業補助金,子育て,月額最大3万円,hasChildren,若者・子育て世帯の長野市への移住を促進するため家賃の一部を補助,2026年度中（予算上限あり）,移住交流推進室,https://www.city.nagano.nagano.jp/n041600/iju/p004276.html,TRUE,2026-05-11
2113,長野県,長野市,住宅等の補助金・助成金総合案内,住まい,制度により異なる,ownsHome,住宅新築・改修・バリアフリー・省エネ等に関する各種補助金・助成金をまとめて案内するポータルページ,2026年度中,建築課,https://www.city.nagano.nagano.jp/n182500/contents/p006201.html,TRUE,2026-05-11
2114,長野県,長野市,補助金・助成金（地域活動・コミュニティ関連）,生活支援,制度により異なる,all,地域活動・コミュニティ活動を行う団体・個人を対象に活動費の一部を補助,2026年度中,市民協働課,https://www.city.nagano.nagano.jp/menu/2/10/5/index.html,TRUE,2026-05-11
2115,長野県,長野市,子育て支援手当・給付制度,子育て,制度により異なる,hasChildren,児童手当・子ども医療費助成・ひとり親給付など子育て世帯を対象とした各種手当・給付金を提供,通年,子育て支援課,https://www.city.nagano.nagano.jp/kosodate/menu/7/index.html,TRUE,2026-05-11
2116,長野県,松本市,住まいのゼロカーボン推進補助金（令和8年度）,エコ,設備・工事種別により異なる,ownsHome,住宅に創エネ・蓄エネ・省エネ設備を設置する市民に補助金を交付し家庭部門の二酸化炭素排出量削減を推進,2026年度中（申請受付中）,環境課,https://www.city.matsumoto.nagano.jp/soshiki/85/4406.html,TRUE,2026-05-11
2117,長野県,松本市,UIJターン就業・創業移住支援事業補助金,生活支援,単身60万円・世帯100万円,all,東京圏・愛知県・大阪府から松本市に移住し就業または創業した方に補助金を交付,2026年度中（要事前申請）,移住定住推進課,https://www.city.matsumoto.nagano.jp/site/matsumotogurashi/4079.html,TRUE,2026-05-11
2118,長野県,松本市,子育て手当・医療費助成,子育て,制度により異なる,hasChildren,児童手当・児童扶養手当・特別児童扶養手当・子ども医療費助成など子育て世帯への各種支援制度を提供,通年,子育て支援課,https://www.city.matsumoto.nagano.jp/kodomo/kosodateshien/josei/index.html,TRUE,2026-05-11
2119,長野県,松本市,生活困窮者向け住居確保給付金,生活支援,家賃実費（上限あり）,all,離職等で生活に困窮し住居を失う恐れのある方に一定期間の家賃相当額を給付し自立を支援,通年（要件審査あり）,生活支援課,https://www.city.matsumoto.nagano.jp/life/3/13/84/,TRUE,2026-05-11
2120,長野県,松本市,補助金等支援制度の紹介（エネルギー関係）,エコ,制度により異なる,ownsHome,省エネ・再エネ導入に活用できる市・県・国の補助金を一覧案内し市民の脱炭素行動を支援,2026年度中,環境課,https://www.city.matsumoto.nagano.jp/soshiki/51/4405.html,TRUE,2026-05-11
