id,prefecture,city,title,category,amount,condition,desc,period,contact,applicationUrl,verified,lastChecked
1928,北海道,札幌市,札幌市住宅エコリフォーム補助制度,エコ,改修費用の一部（詳細は事務局確認）,ownsHome,省エネ改修・バリアフリー改修を行う札幌市民に費用の一部を補助。令和8年度受付中,第1回:2026年5月22日〜8月28日／第2回:2026年9月4日〜11月27日,エコリフォーム事務局 TEL:011-206-1899,https://www.city.sapporo.jp/toshi/jutaku/03reform/eco/eco.html,TRUE,2026-05-11
1929,北海道,札幌市,再エネ省エネ機器導入補助金制度,エコ,太陽光1kWあたり2万円(上限13.9万円)・蓄電池1kWhあたり1.6万円・エネファーム8万円・地中熱ヒートポンプ20万円・ペレットストーブ5万円,all,市民が自宅に再エネ・省エネ機器を導入する費用を補助,第1回:2026年5月7日〜7月8日／第2回:2026年9月1日〜11月4日,再エネ省エネ機器導入補助金受付係 TEL:011-700-0699,https://www.city.sapporo.jp/kankyo/energy/hojo/kiki.html,TRUE,2026-05-11
1930,北海道,札幌市,札幌市木造住宅耐震改修工事等補助事業,安全,耐震改修最大140万円・段階改修1段階目最大80万円・2段階目最大60万円,ownsHome,昭和56年以前建築の木造住宅の耐震改修工事費を補助,2026年4月1日〜2026年9月11日,札幌市都市局建築安全推進課 TEL:011-211-2867,https://www.city.sapporo.jp/toshi/k-shido/taishin/mokuzou.html,TRUE,2026-05-11
1931,北海道,札幌市,札幌市地域防犯カメラ設置補助事業,安全,新規設置1台あたり最大18万円・撤去再取付1台あたり最大10万円,all,町内会・自治会・連合町内会が設置する防犯カメラの購入・設置費用を補助,2026年5月1日〜2026年9月30日,市民文化局地域振興部区政課 TEL:011-211-2252,https://www.city.sapporo.jp/shimin/chiiki-bohan/camerahojyo/hojyojigyo.html,TRUE,2026-05-11
1932,北海道,札幌市,就学援助制度,子育て,学用品費・給食費等（所得により算定）,hasChildren,経済的に就学が困難な小中学生の保護者に学用品費・給食費等を援助,令和8年度受付中,教育委員会教育推進課 TEL:011-211-3851,https://www.city.sapporo.jp/kyoiku/top/information/syugakuenjyo.html,TRUE,2026-05-11
1933,北海道,札幌市,障がい者交通費助成,福祉,交通費の一部（詳細は担当課確認）,all,障がい者の社会参加を促進するため交通費の一部を助成,令和8年度受付中,保健福祉局障がい福祉課 TEL:011-211-2936,https://www.city.sapporo.jp/shogaifukushi/kotsuhi/index.html,TRUE,2026-05-11
1934,北海道,旭川市,旭川市住宅改修補助金,住まい,省エネルギー型:工事費の1/10(上限10万円)・維持保全型:一律5万円,ownsHome,新築後15年以上経過した市内住宅の所有者が省エネ改修または維持保全工事を行う費用を補助,2026年5月11日〜2026年6月19日,旭川市建築部住宅課 TEL:0166-25-8510,https://www.city.asahikawa.hokkaido.jp/kurashi/401/ho01/ho001/d053154.html,TRUE,2026-05-11
1935,北海道,旭川市,令和8年度旭川市木質バイオマスストーブ導入促進事業補助金,エコ,薪ストーブ・ペレットストーブ各:対象経費の1/3(上限20万円),all,市民・市内事業者が薪ストーブまたはペレットストーブを導入する費用を補助。予算総額600万円,2026年4月17日〜2026年8月31日（必着）,旭川市環境部環境総務課 TEL:0166-25-5350,https://www.city.asahikawa.hokkaido.jp/kurashi/271/290/291/d069431.html,TRUE,2026-05-11
1936,北海道,旭川市,令和8年度旭川市地域エネルギー設備等導入促進事業補助金,エコ,対象経費の1/10・太陽光発電等上限10万円・ガスエンジンコージェネ上限5万円,all,市民・市内事業者が地中熱ヒートポンプ・太陽光発電・コージェネ等を導入する費用を補助,第1回:2026年4月17日〜2026年8月31日（必着）,旭川市環境部環境総務課 TEL:0166-25-5350,https://www.city.asahikawa.hokkaido.jp/kurashi/271/290/291/p005154.html,TRUE,2026-05-11
1937,北海道,旭川市,旭川市先進不妊治療費助成事業,子育て,対象費用の7/10(上限3.5万円)×最大6回・交通費も一部補助,all,保険診療と併用した先進医療を受けた43歳未満の妻を持つ法律婚・事実婚夫婦に治療費と交通費を助成,治療終了日から60日以内かつ令和9年3月31日まで,旭川市こども家庭センター TEL:0166-26-5500,https://www.city.asahikawa.hokkaido.jp/kurashi/218/228/230/p004682.html,TRUE,2026-05-11
1938,北海道,旭川市,子育て世帯生活応援給付金（旭川市独自）,子育て,児童1人につき1万円（1回限り）,hasChildren,令和7年9月30日時点で旭川市に住民登録があり対象年齢の児童を養育する世帯に市独自の給付金を支給,令和8年6月30日まで,旭川市こども・女性・若者未来部子育て助成課 TEL:0166-25-6446,https://www.city.asahikawa.hokkaido.jp/kurashi/218/228/230/d082970.html,TRUE,2026-05-11
1939,北海道,旭川市,高校生年代医療費無償化,子育て,医療費の窓口負担全額（公的保険適用後）,hasChildren,旭川市在住の高校生年代（2007年4月2日〜2010年4月1日生まれ）の医療費を無償化,令和7年8月1日〜（継続中）,旭川市こども・女性・若者未来部子育て助成課 TEL:0166-25-6446,https://www.city.asahikawa.hokkaido.jp/kurashi/218/228/230/d081321.html,TRUE,2026-05-11
1940,北海道,函館市,函館市特殊詐欺被害防止対策機器購入費補助金,安全,購入費の1/2(上限1万円),hasElderly,65歳以上の函館市民が特殊詐欺防止機器（自動通話録音機等）を購入する費用を補助。購入から90日以内または令和9年3月末までに申請,2026年4月1日〜（予算終了まで）,市民部くらし安心課防犯担当 TEL:0138-21-3169,https://www.city.hakodate.hokkaido.jp/docs/2023060200058/,TRUE,2026-05-11
1941,北海道,函館市,函館市移住支援金（UIJターン新規就業支援事業）,生活支援,世帯100万円(子1人追加100万円)・単身60万円,all,東京圏から函館市に転入し就業・起業・テレワーク等の条件を満たした方に移住支援金を交付,令和8年度受付中（転入後1年以内に申請）,函館市企画部移住・人口減担当 TEL:0138-21-3680,https://www.city.hakodate.hokkaido.jp/docs/2020043000070/,TRUE,2026-05-11
1942,北海道,函館市,函館市新エネルギーシステム導入補助金,エコ,太陽光発電・蓄電池・コージェネ各最大5万円,all,市内の個人・中小企業等が太陽光発電システム・蓄電池・ガスエンジンコージェネを自宅・事業所に導入する費用を補助,2026年4月1日〜2027年3月1日（先着順・予算終了まで）,函館市環境部環境政策課 TEL:0138-85-8197,https://www.city.hakodate.hokkaido.jp/docs/2020032700097/,TRUE,2026-05-11
1943,北海道,函館市,ヤングファミリー住まいりんぐ支援事業,子育て,月最大1.5万円（家賃の3万円超過分を補助）,hasChildren,市外から函館市内の指定対象地区へ転入した中学校卒業前の子を持つ世帯の家賃を最大2年間補助,毎年4月1日〜翌年3月1日随時受付（転入後2年以内）,函館市都市建設部住宅課 TEL:0138-21-3385,https://www.city.hakodate.hokkaido.jp/docs/2014020500059/,TRUE,2026-05-11
1944,北海道,函館市,函館市DX・生産性向上補助金,生活支援,生産性向上支援型:上限1000万円(1/2以内)・DX推進支援型:上限250万円(1/2以内),all,専門家派遣事業を受けた市内中小企業・個人事業主のDX推進・生産性向上に向けた設備・システム投資を補助,2026年4月20日〜2026年6月30日,経済部工業振興課 TEL:0138-21-3350,https://www.city.hakodate.hokkaido.jp/docs/2026042100025/,TRUE,2026-05-11
1945,北海道,函館市,函館市特産品開発支援事業補助金,ユニーク,対象経費の2/3以内(上限500万円),all,函館市内の食品関連中小企業等が新たな特産品を開発する費用を補助。財務健全性要件あり,2026年4月1日〜2026年4月15日（令和8年度受付終了）,経済部食産業振興課 TEL:0138-21-3310,https://www.city.hakodate.hokkaido.jp/docs/2026012600012/,TRUE,2026-05-11
